village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN2001_ID
628054,KannanDevanHills,32,596,5664,89100,KannanDevanHills,32,9,1,3209000100089100
628055,Mankulam,32,596,5664,89200,Mankulam,32,9,1,3209000100089200
628056,Mannamkandam,32,596,5664,89300,Mannamkandam,32,9,1,3209000100089300
628057,Anaviratty,32,596,5664,89400,Anaviratty,32,9,1,3209000100089400
628058,Pallivasal,32,596,5664,89500,Pallivasal,32,9,1,3209000100089500
628059,Kunjithanny,32,596,5664,89600,Kunjithanny,32,9,1,3209000100089600
628060,Vellathuval,32,596,5664,89700,Vellathuval,32,9,1,3209000100089700
628061,Konnathady,32,596,5665,89800,Konnathady,32,9,2,3209000200089800
628062,Rajakkad,32,596,5665,89900,Rajakkad,32,9,2,3209000200089900
628063,Baisonvally,32,596,5665,90000,Baisonvally,32,9,2,3209000200090000
628064,Chinnakanal,32,596,5665,90100,Chinnakanal,32,9,2,3209000200090100
628065,Poopara,32,596,5665,90200,Poopara,32,9,2,3209000200090200
628066,Rajakumari,32,596,5665,90300,Rajakumari,32,9,2,3209000200090300
628067,Kanthippara,32,596,5665,90400,Kanthippara,32,9,2,3209000200090400
628068,Santhanpara,32,596,5665,90500,Santhanpara,32,9,2,3209000200090500
628069,Chathurangapara,32,596,5665,90600,Chathurangapara,32,9,2,3209000200090600
628070,Udumbanchola,32,596,5665,90700,Udumbanchola,32,9,2,3209000200090700
628071,Vathikudy,32,596,5665,90800,Vathikudy,32,9,2,3209000200090800
628072,Upputhode,32,596,5665,90900,Upputhode,32,9,2,3209000200090900
628073,Thankamony,32,596,5665,91000,Thankamony(Part),32,9,2,3209000200091000
628074,Kalkoonthal,32,596,5665,91100,Kalkoonthal,32,9,2,3209000200091100
628075,Parathodu,32,596,5665,91200,Parathodu,32,9,2,3209000200091200
628076,Pampadumpara,32,596,5665,91300,Pampadumpara,32,9,2,3209000200091300
628077,Karunapuram,32,596,5665,91400,Karunapuram,32,9,2,3209000200091400
628078,Vandanmedu,32,596,5665,91500,Vandanmedu,32,9,2,3209000200091500
628079,Kattappana,32,596,5665,91600,Kattappana,32,9,2,3209000200091600
628080,Ayyappancoil,32,596,5665,91700,Ayyappancoil,32,9,2,3209000200091700
628081,Anavilasam,32,596,5665,91800,Anavilasam,32,9,2,3209000200091800
628082,Chakkupallam,32,596,5665,91900,Chakkupallam,32,9,2,3209000200091900
628083,Anakkara,32,596,5665,92000,Anakkara,32,9,2,3209000200092000
628084,Kumaramangalam(Part),32,596,5666,92100,Kumaramangalam(Part),32,9,3,3209000300092100
628085,Kodikulam,32,596,5666,92200,Kodikulam,32,9,3,3209000300092200
628086,Vannapuram,32,596,5666,92300,Vannapuram,32,9,3,3209000300092300
628087,Kanjikuzhi,32,596,5666,92400,Kanjikuzhi,32,9,3,3209000300092400
628088,Udumbannoor,32,596,5666,92500,Udumbannoor,32,9,3,3209000300092500
628089,Neyyasseri,32,596,5666,92600,Neyyasseri,32,9,3,3209000300092600
628090,Karimannoor,32,596,5666,92700,Karimannoor,32,9,3,3209000300092700
628091,Karikkode(Part),32,596,5666,92800,Karikkode(Part),32,9,3,3209000300092800
628092,Thodupuzha(Part),32,596,5666,92900,Thodupuzha(Part),32,9,3,3209000300092900
628093,Manakkad(Part),32,596,5666,93000,Manakkad(Part),32,9,3,3209000300093000
628094,Purapuzha,32,596,5666,93100,Purapuzha,32,9,3,3209000300093100
628095,Karimkunnam(Part),32,596,5666,93200,Karimkunnam(Part),32,9,3,3209000300093200
628096,Muttom,32,596,5666,93300,Muttom,32,9,3,3209000300093300
628097,Alacode,32,596,5666,93400,Alacode,32,9,3,3209000300093400
628098,Velliyamattom,32,596,5666,93500,Velliyamattom,32,9,3,3209000300093500
628099,Idukki,32,596,5666,93600,Idukki(Part),32,9,3,3209000300093600
628100,Arakkulam,32,596,5666,93700,Arakkulam,32,9,3,3209000300093700
628101,Kudayathoor,32,596,5666,93800,Kudayathoor,32,9,3,3209000300093800
628102,Elappally,32,596,5666,93900,Elappally,32,9,3,3209000300093900
628103,Vagamon,32,596,5667,94000,Vagamon,32,9,4,3209000400094000
628104,Upputhara,32,596,5667,94100,Upputhara,32,9,4,3209000400094100
628105,Elappara,32,596,5667,94200,Elappara,32,9,4,3209000400094200
628106,Kokkayar,32,596,5667,94300,Kokkayar,32,9,4,3209000400094300
628107,Peerumade,32,596,5667,94400,Peerumade,32,9,4,3209000400094400
628108,Manjumala,32,596,5667,94500,Manjumala,32,9,4,3209000400094500
628109,Periyar,32,596,5667,94600,Periyar,32,9,4,3209000400094600
628110,Kumily,32,596,5667,94700,Kumily,32,9,4,3209000400094700
628111,Mlappara,32,596,5667,94800,Mlappara,32,9,4,3209000400094800
628112,Peruvanthanam,32,596,5667,94900,Peruvanthanam,32,9,4,3209000400094900
628113,Veliyannoor,32,597,5668,95000,Veliyannoor,32,10,1,3210000100095000
628114,Monippally,32,597,5668,95100,Monippally,32,10,1,3210000100095100
628115,Uzhavoor,32,597,5668,95200,Uzhavoor,32,10,1,3210000100095200
628116,Vellilappally,32,597,5668,95300,Vellilappally,32,10,1,3210000100095300
628117,Ramapuram,32,597,5668,95400,Ramapuram,32,10,1,3210000100095400
628118,Kadanad,32,597,5668,95500,Kadanad,32,10,1,3210000100095500
628119,Melukavu,32,597,5668,95600,Melukavu,32,10,1,3210000100095600
628120,Moonilavu,32,597,5668,95700,Moonilavu,32,10,1,3210000100095700
628121,PoonjarVadakkekara,32,597,5668,95800,PoonjarVadakkekara,32,10,1,3210000100095800
628122,Teekoy,32,597,5668,95900,Teekoy,32,10,1,3210000100095900
628123,Thalappalam,32,597,5668,96000,Thalappalam,32,10,1,3210000100096000
628124,Bharananganam,32,597,5668,96100,Bharananganam,32,10,1,3210000100096100
628125,Lalam(Part),32,597,5668,96200,Lalam(Part),32,10,1,3210000100096200
628126,Vallichira,32,597,5668,96300,Vallichira,32,10,1,3210000100096300
628127,Kurichithanam,32,597,5668,96400,Kurichithanam,32,10,1,3210000100096400
628128,Kuravilangad,32,597,5668,96500,Kuravilangad,32,10,1,3210000100096500
628129,Kanakkari,32,597,5668,96600,Kanakkari,32,10,1,3210000100096600
628130,Elackad,32,597,5668,96700,Elackad,32,10,1,3210000100096700
628131,Kidangoor,32,597,5668,96800,Kidangoor,32,10,1,3210000100096800
628132,Puliyannoor(Part),32,597,5668,96900,Puliyannoor(Part),32,10,1,3210000100096900
628133,Meenachil(Part),32,597,5668,97000,Meenachil(Part),32,10,1,3210000100097000
628134,Poovarany,32,597,5668,97100,Poovarany,32,10,1,3210000100097100
628135,Kondoor,32,597,5668,97200,Kondoor,32,10,1,3210000100097200
628136,PoonjarThekkekara,32,597,5668,97300,PoonjarThekkekara,32,10,1,3210000100097300
628137,PoonjarNadubhagam,32,597,5668,97400,PoonjarNadubhagam,32,10,1,3210000100097400
628138,Erattupetta(CT),32,597,5668,41002000,Erattupetta(CT),32,10,1,3210000141002000
628139,Chempu,32,597,5669,97500,Chempu,32,10,2,3210000200097500
628140,Velloor,32,597,5669,97600,Velloor,32,10,2,3210000200097600
628141,Mulakulam,32,597,5669,97700,Mulakulam,32,10,2,3210000200097700
628142,Njeezhoor,32,597,5669,97800,Njeezhoor,32,10,2,3210000200097800
628143,Kaduthuruthy,32,597,5669,97900,Kaduthuruthy,32,10,2,3210000200097900
628144,Vadayar,32,597,5669,98000,Vadayar,32,10,2,3210000200098000
628145,Kulasekharamangalam,32,597,5669,98100,Kulasekharamangalam,32,10,2,3210000200098100
628146,Vadakkemuri(Part),32,597,5669,98200,Vadakkemuri(Part),32,10,2,3210000200098200
628147,Naduvile(Part),32,597,5669,98300,Naduvile(Part),32,10,2,3210000200098300
628148,Vaikom(Part),32,597,5669,98400,Vaikom(Part),32,10,2,3210000200098400
628149,Thalayazham,32,597,5669,98500,Thalayazham,32,10,2,3210000200098500
628150,Vechoor,32,597,5669,98600,Vechoor,32,10,2,3210000200098600
628151,Kallara,32,597,5669,98700,Kallara,32,10,2,3210000200098700
628152,Muttuchira,32,597,5669,98800,Muttuchira,32,10,2,3210000200098800
628153,Manjoor,32,597,5669,98900,Manjoor,32,10,2,3210000200098900
628154,Kothanalloor,32,597,5669,99000,Kothanalloor,32,10,2,3210000200099000
628155,Arpookara,32,597,5670,99100,Arpookara,32,10,3,3210000300099100
628156,Kaipuzha,32,597,5670,99200,Kaipuzha,32,10,3,3210000300099200
628157,Onamthuruth,32,597,5670,99300,Onamthuruth,32,10,3,3210000300099300
628158,Peroor,32,597,5670,99500,Peroor,32,10,3,3210000300099500
628159,Ayarkunnam,32,597,5670,99700,Ayarkunnam,32,10,3,3210000300099700
628160,Akalakunnam,32,597,5670,99800,Akalakunnam,32,10,3,3210000300099800
628161,ChengalamEast,32,597,5670,99900,ChengalamEast,32,10,3,3210000300099900
628162,Anikkad,32,597,5670,100000,Anikkad,32,10,3,3210000300100000
628163,Kooroppada,32,597,5670,100100,Kooroppada,32,10,3,3210000300100100
628164,Manarcad,32,597,5670,100200,Manarcad,32,10,3,3210000300100200
628165,Muttampalam(Part),32,597,5670,100300,Muttampalam(Part),32,10,3,3210000300100300
628166,Kumarakam,32,597,5670,100500,Kumarakam,32,10,3,3210000300100500
628167,Thiruvarpu,32,597,5670,100700,Thiruvarpu,32,10,3,3210000300100700
628168,Veloor(Part),32,597,5670,100800,Veloor(Part),32,10,3,3210000300100800
628169,Meenadam,32,597,5670,101100,Meenadam,32,10,3,3210000300101100
628170,Pampady,32,597,5670,101200,Pampady,32,10,3,3210000300101200
628171,Ettumanoor(CT),32,597,5670,99600,Ettumanoor,32,10,3,3210000300099600
628172,Athirampuzha(CT),32,597,5670,99400,Athirampuzha,32,10,3,3210000300099400
628173,Aimanam(CT),32,597,5670,100400,Aimanam,32,10,3,3210000300100400
628174,Perumbaikad(CT),32,597,5670,41004000,Perumbaikad(CT),32,10,3,3210000341004000
628175,Vijayapuram(CT),32,597,5670,41005000,Vijayapuram(OG),32,10,3,3210000341005000
628176,ChengalamSouth(CT),32,597,5670,100600,ChengalamSouth,32,10,3,3210000300100600
628177,Nattakam(CT),32,597,5670,41005000,Nattakam(OG),32,10,3,3210000341005000
628178,Panachikkad(CT),32,597,5670,100900,Panachikkad,32,10,3,3210000300100900
628179,Puthuppally(CT),32,597,5670,101000,Puthuppally,32,10,3,3210000300101000
628180,Vakathanam,32,597,5671,101300,Vakathanam,32,10,4,3210000400101300
628181,Kurichy,32,597,5671,101400,Kurichy,32,10,4,3210000400101400
628182,VazhappallyPadinjaru(Part),32,597,5671,101600,VazhappallyPadinjaru(Part),32,10,4,3210000400101600
628183,Changanassery(Part),32,597,5671,101700,Changanassery(Part),32,10,4,3210000400101700
628184,Madappally,32,597,5671,102000,Madappally,32,10,4,3210000400102000
628185,Thottackad,32,597,5671,102100,Thottackad,32,10,4,3210000400102100
628186,Karukachal,32,597,5671,102200,Karukachal,32,10,4,3210000400102200
628187,Nedumkunnam,32,597,5671,102300,Nedumkunnam,32,10,4,3210000400102300
628188,Vazhoor,32,597,5671,102400,Vazhoor,32,10,4,3210000400102400
628189,Kangazha,32,597,5671,102500,Kangazha,32,10,4,3210000400102500
628190,Vellavoor,32,597,5671,102600,Vellavoor,32,10,4,3210000400102600
628191,Chethipuzha(CT),32,597,5671,101500,Chethipuzha,32,10,4,3210000400101500
628192,Thrikkodithanam(CT),32,597,5671,101900,Thrikkodithanam,32,10,4,3210000400101900
628193,Paippad(CT),32,597,5671,101800,Paippad,32,10,4,3210000400101800
628194,Koottickal,32,597,5672,102700,Koottickal,32,10,5,3210000500102700
628195,Mundakayam,32,597,5672,102800,Mundakayam,32,10,5,3210000500102800
628196,Edakkunnam,32,597,5672,102900,Edakkunnam,32,10,5,3210000500102900
628197,Kanjirappally,32,597,5672,103000,Kanjirappally,32,10,5,3210000500103000
628198,Elikkulam,32,597,5672,103100,Elikkulam,32,10,5,3210000500103100
628199,Elamgulam,32,597,5672,103200,Elamgulam,32,10,5,3210000500103200
628200,Chirakkadavu,32,597,5672,103300,Chirakkadavu,32,10,5,3210000500103300
628201,Cheruvally,32,597,5672,103400,Cheruvally,32,10,5,3210000500103400
628202,Koovappally,32,597,5672,103500,Koovappally,32,10,5,3210000500103500
628203,ErumeliNorth,32,597,5672,103600,ErumeliNorth,32,10,5,3210000500103600
628204,ErumeliSouth,32,597,5672,103700,ErumeliSouth,32,10,5,3210000500103700
628205,Manimala,32,597,5672,103800,Manimala,32,10,5,3210000500103800
628206,Perumbalam,32,598,5673,103900,Perumbalam,32,11,1,3211000100103900
628207,Panavally,32,598,5673,104000,Panavally,32,11,1,3211000100104000
628208,ThuravoorThekku,32,598,5673,104600,ThuravoorThekku,32,11,1,3211000100104600
628209,Pattanakkad,32,598,5673,104700,Pattanakkad,32,11,1,3211000100104700
628210,Kadakkarappally,32,598,5673,104800,Kadakkarappally,32,11,1,3211000100104800
628211,CherthalaNorth(Part),32,598,5673,104900,CherthalaNorth(Part),32,11,1,3211000100104900
628212,CherthalaSouth(Part),32,598,5673,105000,CherthalaSouth(Part),32,11,1,3211000100105000
628213,MararikkulamNorth,32,598,5673,105100,MararikkulamNorth,32,11,1,3211000100105100
628214,Arookutty(CT),32,598,5673,41102000,Arookutty(CT),32,11,1,3211000141102000
628215,Aroor(CT),32,598,5673,41101000,Aroor(CT),32,11,1,3211000141101000
628216,Ezhupunna(CT),32,598,5673,104100,Ezhupunna,32,11,1,3211000100104100
628217,Kodamthuruth(CT),32,598,5673,104200,Kodamthuruth,32,11,1,3211000100104200
628218,Thaikattussery(CT),32,598,5673,104400,Thaikattussery,32,11,1,3211000100104400
628219,Kuthiathode(CT),32,598,5673,104300,Kuthiathode,32,11,1,3211000100104300
628220,Vayalar(CT),32,598,5673,41103000,Vayalar(OG),32,11,1,3211000141103000
628221,Pallippuram(CT),32,598,5673,104500,Pallippuram,32,11,1,3211000100104500
628222,Thanneermukkam(CT),32,598,5673,41103000,Thanneermukkam(OG),32,11,1,3211000141103000
628223,Kokkothamangalam(CT),32,598,5673,41104000,Kokkothamangalam(CT),32,11,1,3211000141104000
628224,Kanjikkuzhi(CT),32,598,5673,41105000,Kanjikkuzhi(CT),32,11,1,3211000141105000
628225,Muhamma(CT),32,598,5673,41106000,Muhamma(CT),32,11,1,3211000141106000
628226,Kalavoor,32,598,5674,105300,Kalavoor,32,11,2,3211000200105300
628227,AryadSouth(Part),32,598,5674,105500,AryadSouth(Part),32,11,2,3211000200105500
628228,Mullakkal(Part),32,598,5674,105600,Mullakkal(Part),32,11,2,3211000200105600
628229,Ambalappuzha,32,598,5674,105700,Ambalappuzha,32,11,2,3211000200105700
628230,Karumady,32,598,5674,105800,Karumady,32,11,2,3211000200105800
628231,Purakkad,32,598,5674,105900,Purakkad,32,11,2,3211000200105900
628232,Mannanchery(CT),32,598,5674,105200,Mannanchery,32,11,2,3211000200105200
628233,Pathirappally(CT),32,598,5674,105400,Pathirappally,32,11,2,3211000200105400
628234,Komalapuram(CT),32,598,5674,41107000,Komalapuram(CT),32,11,2,3211000241107000
628235,Punnapra(OG),32,598,5674,41108000,Punnapra(OG),32,11,2,3211000241108000
645603,Kalarkode(OG)(Part),32,598,5674,,,32,11,2,3211000200000000
628236,KainakaryNorth,32,598,5675,106000,KainakaryNorth,32,11,3,3211000300106000
628237,KainakarySouth,32,598,5675,106100,KainakarySouth,32,11,3,3211000300106100
628238,Pulinkunnu,32,598,5675,106200,Pulinkunnu,32,11,3,3211000300106200
628239,Kunnumma,32,598,5675,106300,Kunnumma,32,11,3,3211000300106300
628240,Kavalam,32,598,5675,106400,Kavalam,32,11,3,3211000300106400
628241,Neelamperoor,32,598,5675,106500,Neelamperoor,32,11,3,3211000300106500
628242,Veliyanad,32,598,5675,106600,Veliyanad,32,11,3,3211000300106600
628243,Ramankary,32,598,5675,106700,Ramankary,32,11,3,3211000300106700
628244,Champakkulam,32,598,5675,106800,Champakkulam,32,11,3,3211000300106800
628245,Nedumudi,32,598,5675,106900,Nedumudi,32,11,3,3211000300106900
628246,Thakazhy,32,598,5675,107000,Thakazhy,32,11,3,3211000300107000
628247,Edathua,32,598,5675,107100,Edathua,32,11,3,3211000300107100
628248,Muttar,32,598,5675,107200,Muttar,32,11,3,3211000300107200
628249,Thalavady,32,598,5675,107300,Thalavady,32,11,3,3211000300107300
628250,Karuvatta,32,598,5676,107400,Karuvatta,32,11,4,3211000400107400
628251,Cheruthana,32,598,5676,107500,Cheruthana,32,11,4,3211000400107500
628252,Veeyapuram,32,598,5676,107600,Veeyapuram,32,11,4,3211000400107600
628253,Pallippad,32,598,5676,107700,Pallippad,32,11,4,3211000400107700
628254,Thrikkunnapuzha,32,598,5676,108000,Thrikkunnapuzha,32,11,4,3211000400108000
628255,Arattupuzha,32,598,5676,108200,Arattupuzha,32,11,4,3211000400108200
628256,Haripad(CT),32,598,5676,107800,Haripad,32,11,4,3211000400107800
628257,Kumarapuram(CT),32,598,5676,107900,Kumarapuram,32,11,4,3211000400107900
628258,Karthikappally(CT),32,598,5676,108100,Karthikappally,32,11,4,3211000400108100
628259,Chingoli(CT),32,598,5676,108300,Chingoli,32,11,4,3211000400108300
628260,Cheppad(CT),32,598,5676,108400,Cheppad,32,11,4,3211000400108400
628261,Pathiyoor(CT),32,598,5676,108500,Pathiyoor(Part),32,11,4,3211000400108500
628262,Keerikkad(CT),32,598,5676,108600,Keerikkad(Part),32,11,4,3211000400108600
628263,Muthukulam(CT),32,598,5676,108700,Muthukulam,32,11,4,3211000400108700
628264,Kandalloor(CT),32,598,5676,108800,Kandalloor,32,11,4,3211000400108800
628265,Puthuppally(CT),32,598,5676,108900,Puthuppally(Part),32,11,4,3211000400108900
628266,Krishnapuram(CT),32,598,5676,109000,Krishnapuram(Part),32,11,4,3211000400109000
628267,Ennakkad,32,598,5677,109300,Ennakkad,32,11,5,3211000500109300
628268,Pandanad(Part),32,598,5677,109400,Pandanad(Part),32,11,5,3211000500109400
628269,Thiruvanvandoor,32,598,5677,109500,Thiruvanvandoor,32,11,5,3211000500109500
628270,Chengannur(Part),32,598,5677,109600,Chengannur(Part),32,11,5,3211000500109600
628271,Mulakuzha(Part),32,598,5677,109700,Mulakuzha(Part),32,11,5,3211000500109700
628272,Ala(Part),32,598,5677,109800,Ala(Part),32,11,5,3211000500109800
628273,Puliyoor(Part),32,598,5677,109900,Puliyoor(Part),32,11,5,3211000500109900
628274,Cheriyanad,32,598,5677,110000,Cheriyanad,32,11,5,3211000500110000
628275,Venmony,32,598,5677,110100,Venmony,32,11,5,3211000500110100
628276,Mannar(CT),32,598,5677,109200,Mannar,32,11,5,3211000500109200
628277,Kurattissery(CT),32,598,5677,109100,Kurattissery,32,11,5,3211000500109100
628278,Thriperumthura,32,598,5678,110200,Thriperumthura,32,11,6,3211000600110200
628279,Vettiyar,32,598,5678,110600,Vettiyar,32,11,6,3211000600110600
628280,Thekkekara(Part),32,598,5678,110700,Thekkekara(Part),32,11,6,3211000600110700
628281,Perungala,32,598,5678,110800,Perungala,32,11,6,3211000600110800
628282,Chunakkara,32,598,5678,111100,Chunakkara,32,11,6,3211000600111100
628283,Noornad,32,598,5678,111200,Noornad,32,11,6,3211000600111200
628284,Palamel,32,598,5678,111300,Palamel,32,11,6,3211000600111300
628285,Thamarakkulam,32,598,5678,111400,Thamarakkulam,32,11,6,3211000600111400
628286,Vallikunnam,32,598,5678,111500,Vallikunnam,32,11,6,3211000600111500
628287,Kannamangalam(CT),32,598,5678,110400,Kannamangalam(Part),32,11,6,3211000600110400
628288,Chennithala(CT),32,598,5678,110300,Chennithala,32,11,6,3211000600110300
628289,Thazhakara(CT),32,598,5678,110500,Thazhakara(Part),32,11,6,3211000600110500
628290,Bharanikkavu(CT),32,598,5678,110900,Bharanikkavu,32,11,6,3211000600110900
628291,Kattanam(CT),32,598,5678,111000,Kattanam,32,11,6,3211000600111000
628292,Niranam,32,599,5679,111600,Niranam,32,12,1,3212000100111600
628293,Kadapra,32,599,5679,111700,Kadapra,32,12,1,3212000100111700
628294,Nedumpuram,32,599,5679,111800,Nedumpuram,32,12,1,3212000100111800
628295,Peringara,32,599,5679,111900,Peringara,32,12,1,3212000100111900
628296,Kavumbhagom(Part),32,599,5679,112000,Kavumbhagom(Part),32,12,1,3212000100112000
628297,Kuttoor,32,599,5679,112100,Kuttoor,32,12,1,3212000100112100
628298,Kaviyoor,32,599,5679,112200,Kaviyoor,32,12,1,3212000100112200
628299,Eraviperoor,32,599,5679,112300,Eraviperoor,32,12,1,3212000100112300
628300,Koipuram,32,599,5679,112400,Koipuram,32,12,1,3212000100112400
628301,Thottapuzhassery,32,599,5679,112500,Thottapuzhassery,32,12,1,3212000100112500
628302,Kunnamthanam,32,599,5680,112600,Kunnamthanam,32,12,2,3212000200112600
628303,Kallooppara,32,599,5680,112700,Kallooppara,32,12,2,3212000200112700
628304,Mallappally,32,599,5680,112800,Mallappally,32,12,2,3212000200112800
628305,Anicad,32,599,5680,112900,Anicad,32,12,2,3212000200112900
628306,Kottangal,32,599,5680,113000,Kottangal,32,12,2,3212000200113000
628307,Perumpetty,32,599,5680,113100,Perumpetty,32,12,2,3212000200113100
628308,Ezhumattoor,32,599,5680,113200,Ezhumattoor,32,12,2,3212000200113200
628309,Thelliyoor,32,599,5680,113300,Thelliyoor,32,12,2,3212000200113300
628310,Puramattam,32,599,5680,113400,Puramattam,32,12,2,3212000200113400
628311,Chethakkal,32,599,5681,113500,Chethakkal,32,12,3,3212000300113500
628312,Kollamula,32,599,5681,113600,Kollamula,32,12,3,3212000300113600
628313,Perunad,32,599,5681,113700,Perunad,32,12,3,3212000300113700
628314,Athikkayam,32,599,5681,113800,Athikkayam,32,12,3,3212000300113800
628315,Pazhavangadi,32,599,5681,113900,Pazhavangadi,32,12,3,3212000300113900
628316,Angadi,32,599,5681,114000,Angadi,32,12,3,3212000300114000
628317,Ayiroor,32,599,5681,114100,Ayiroor,32,12,3,3212000300114100
628318,Cherukole,32,599,5681,114200,Cherukole,32,12,3,3212000300114200
628319,Ranni,32,599,5681,114300,Ranni,32,12,3,3212000300114300
628320,Vadasserikkara,32,599,5681,114400,Vadasserikkara,32,12,3,3212000300114400
628321,Chittar-Seethathodu,32,599,5681,114500,Chittar-Seethathodu,32,12,3,3212000300114500
628322,Kulanada,32,599,5682,114600,Kulanada,32,12,4,3212000400114600
628323,Mezhuveli,32,599,5682,114700,Mezhuveli,32,12,4,3212000400114700
628324,Kidangannur,32,599,5682,114800,Kidangannur,32,12,4,3212000400114800
628325,Aranmula,32,599,5682,114900,Aranmula,32,12,4,3212000400114900
628326,Mallapuzhassery,32,599,5682,115100,Mallapuzhassery,32,12,4,3212000400115100
628327,Elanthoor,32,599,5682,115200,Elanthoor,32,12,4,3212000400115200
628328,Chenneerkara,32,599,5682,115300,Chenneerkara,32,12,4,3212000400115300
628329,Vallicode,32,599,5682,115400,Vallicode,32,12,4,3212000400115400
628330,Omalloor,32,599,5682,115500,Omalloor,32,12,4,3212000400115500
628331,Pathanamthitta(Part),32,599,5682,115600,Pathanamthitta(Part),32,12,4,3212000400115600
628332,Naranganam,32,599,5682,115700,Naranganam,32,12,4,3212000400115700
628333,Mylapra(Part),32,599,5682,115800,Mylapra(Part),32,12,4,3212000400115800
628334,Malayalapuzha(Part),32,599,5682,115900,Malayalapuzha(Part),32,12,4,3212000400115900
628335,Konnithazham,32,599,5682,116000,Konnithazham,32,12,4,3212000400116000
628336,Pramadom,32,599,5682,116100,Pramadom,32,12,4,3212000400116100
628337,Vallicode-Kottayam,32,599,5682,116200,Vallicode-Kottayam,32,12,4,3212000400116200
628338,Konni,32,599,5682,116300,Konni,32,12,4,3212000400116300
628339,Aruvappulam,32,599,5682,116400,Aruvappulam,32,12,4,3212000400116400
628340,Iravan,32,599,5682,116500,Iravan,32,12,4,3212000400116500
628341,Thannithode,32,599,5682,116600,Thannithode,32,12,4,3212000400116600
628342,Kozhenchery(CT),32,599,5682,115000,Kozhenchery,32,12,4,3212000400115000
628343,Pandalam,32,599,5683,116700,Pandalam,32,12,5,3212000500116700
628344,Kurampala,32,599,5683,116800,Kurampala,32,12,5,3212000500116800
628345,PandalamThekkekara,32,599,5683,116900,PandalamThekkekara,32,12,5,3212000500116900
628346,Kodumon,32,599,5683,117000,Kodumon,32,12,5,3212000500117000
628347,Angadickal,32,599,5683,117100,Angadickal,32,12,5,3212000500117100
628348,Koodal,32,599,5683,117200,Koodal,32,12,5,3212000500117200
628349,Kalanjoor,32,599,5683,117300,Kalanjoor,32,12,5,3212000500117300
628350,Enadimangalam,32,599,5683,117400,Enadimangalam,32,12,5,3212000500117400
628351,Ezhamkulam,32,599,5683,117500,Ezhamkulam,32,12,5,3212000500117500
628352,Erathu,32,599,5683,117600,Erathu,32,12,5,3212000500117600
628353,Peringanadu(Part),32,599,5683,117700,Peringanadu(Part),32,12,5,3212000500117700
628354,Pallickal,32,599,5683,117800,Pallickal,32,12,5,3212000500117800
628355,Kadampanadu,32,599,5683,117900,Kadampanadu,32,12,5,3212000500117900
628356,Enathu,32,599,5683,118000,Enathu,32,12,5,3212000500118000
628357,Alappad,32,600,5684,118100,Alappad,32,13,1,3213000100118100
628358,Clappana,32,600,5684,118200,Clappana,32,13,1,3213000100118200
628359,Thazhava,32,600,5684,118500,Thazhava,32,13,1,3213000100118500
628360,Pavumba,32,600,5684,118600,Pavumba,32,13,1,3213000100118600
628361,Thevalakkara,32,600,5684,119400,Thevalakkara,32,13,1,3213000100119400
628362,Thekkumbhagom,32,600,5684,119600,Thekkumbhagom,32,13,1,3213000100119600
628363,Oachira(CT),32,600,5684,118300,Oachira,32,13,1,3213000100118300
628364,Kulasekharapuram(CT),32,600,5684,118400,Kulasekharapuram,32,13,1,3213000100118400
628365,Adinad(CT),32,600,5684,118800,Adinad,32,13,1,3213000100118800
628366,Thodiyoor(CT),32,600,5684,118700,Thodiyoor,32,13,1,3213000100118700
628367,Kallelibhagom(CT),32,600,5684,119000,Kallelibhagom,32,13,1,3213000100119000
628368,Karunagappally(CT),32,600,5684,118900,Karunagappally,32,13,1,3213000100118900
628369,Ayanivelikulangara(CT),32,600,5684,119200,Ayanivelikulangara,32,13,1,3213000100119200
628370,Vadakkumthala(CT),32,600,5684,119100,Vadakkumthala,32,13,1,3213000100119100
628371,Panmana(CT),32,600,5684,119300,Panmana,32,13,1,3213000100119300
628372,Chavara(CT),32,600,5684,119500,Chavara,32,13,1,3213000100119500
628373,Neendakara(OG),32,600,5684,,,32,13,1,3213000100000000
628375,SooranadNorth,32,600,5685,119700,SooranadNorth,32,13,2,3213000200119700
628376,Poruvazhy,32,600,5685,119800,Poruvazhy,32,13,2,3213000200119800
628377,Kunnathur,32,600,5685,119900,Kunnathur,32,13,2,3213000200119900
628378,Sasthamkotta,32,600,5685,120000,Sasthamkotta,32,13,2,3213000200120000
628379,SooranadSouth,32,600,5685,120100,SooranadSouth,32,13,2,3213000200120100
628380,Mynagappally,32,600,5685,120200,Mynagappally,32,13,2,3213000200120200
628381,WestKallada,32,600,5685,120300,WestKallada,32,13,2,3213000200120300
628382,PattazhyVadakkekara,32,600,5686,120400,PattazhyVadakkekara,32,13,3,3213000300120400
628383,Pattazhy,32,600,5686,120500,Pattazhy,32,13,3,3213000300120500
628384,Thalavoor,32,600,5686,120600,Thalavoor,32,13,3,3213000300120600
628385,Vilakkudy,32,600,5686,120700,Vilakkudy,32,13,3,3213000300120700
628386,Pidavoor,32,600,5686,120800,Pidavoor,32,13,3,3213000300120800
628387,Pathanapuram,32,600,5686,120900,Pathanapuram,32,13,3,3213000300120900
628388,Punnala,32,600,5686,121000,Punnala,32,13,3,3213000300121000
