MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH29,KARNATAKA,555,Belgaum,5433,Chikodi,597114,Hadnal,383,364
29,KARNATAKA,555,Belgaum,5435,Raybag ,597385,Shiragur ,1167,1125
29,KARNATAKA,555,Belgaum,5435,Raybag ,597386,Paramanandwadi ,1478,1383
29,KARNATAKA,555,Belgaum,5435,Raybag ,597387,Khemalapur,2304,1983
29,KARNATAKA,555,Belgaum,5435,Raybag ,597388,Yelpratti,710,492
29,KARNATAKA,555,Belgaum,5435,Raybag ,597389,Siddapur,633,377
29,KARNATAKA,555,Belgaum,5435,Raybag ,597390,Koligudda,789,729
29,KARNATAKA,555,Belgaum,5435,Raybag ,597391,Yabaratti,494,464
29,KARNATAKA,555,Belgaum,5435,Raybag ,597392,Harugeri,5809,5378
29,KARNATAKA,555,Belgaum,5435,Raybag ,597393,Badabyakud,456,441
29,KARNATAKA,555,Belgaum,5435,Raybag ,597394,Alakhanur,1771,1338
29,KARNATAKA,555,Belgaum,5435,Raybag ,597395,Nilaji,1113,902
29,KARNATAKA,555,Belgaum,5435,Raybag ,597396,Suttatti,821,669
29,KARNATAKA,555,Belgaum,5435,Raybag ,597397,Morab,1912,1451
29,KARNATAKA,555,Belgaum,5435,Raybag ,597398,Bekkeri,1729,1567
29,KARNATAKA,555,Belgaum,5435,Raybag ,597399,Nidagundi,1286,948
29,KARNATAKA,555,Belgaum,5435,Raybag ,597400,Alagawadi,1190,1079
29,KARNATAKA,555,Belgaum,5435,Raybag ,597401,Bastwad,667,641
29,KARNATAKA,555,Belgaum,5435,Raybag ,597402,Hidakal,198,49
29,KARNATAKA,555,Belgaum,5435,Raybag ,597404,Khanadal,1422,1184
29,KARNATAKA,555,Belgaum,5435,Raybag ,597405,Savasuddi,1679,1453
29,KARNATAKA,555,Belgaum,5435,Raybag ,597406,Katakbhavi,1455,1272
29,KARNATAKA,555,Belgaum,5435,Raybag ,597407,Devapurhatti,249,162
29,KARNATAKA,555,Belgaum,5435,Raybag ,597408,Itanal,1551,1349
