"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"New Kerang","","","","","1","1","57","57","0","100.00"
"New Mingmang Village","","","","","1","1","18","4","14","22.22"
"New Ngopi","1","0","0","1","1","1","10","0","10","0.00"
"Ngensi","","","","","1","1","23","23","0","100.00"
"Ngomdir","","","","","1","2","68","56","12","82.35"
"Ngopi","","","","","1","1","27","18","9","66.67"
"Nigi","","","","","1","1","21","21","0","100.00"
"Nigmoi","","","","","1","1","22","22","0","100.00"
"Nijir - Koche","","","","","1","1","6","6","0","100.00"
"Nikte Camp","","","","","1","3","70","29","41","41.43"
"Nilok","","","","","1","1","12","12","0","100.00"
"Nomuk","","","","","1","1","44","44","0","100.00"
"Nutin","","","","","1","1","11","11","0","100.00"
"Nyigam","","","","","1","1","135","68","67","50.37"
"Nyobom(Old Market)","","","","","1","1","182","98","84","53.85"
"Nyodu","","","","","1","1","46","26","20","56.52"
"Nyorak Rakte","","","","","1","1","66","66","0","100.00"
"Old Bam","","","","","1","1","153","95","58","62.09"
"Old Daring","","","","","1","1","460","260","200","56.52"
"Old Lorging","","","","","1","1","33","33","0","100.00"
"Old Rime","","","","","1","1","12","12","0","100.00"
"Old Takom","","","","","1","1","19","19","0","100.00"
"Ossumpuri","","","","","1","1","7","7","0","100.00"
"Pabuying","","","","","1","1","7","7","0","100.00"
"Padi","","","","","1","2","74","48","26","64.86"
"Padusa","","","","","1","1","9","9","0","100.00"
"Pagak","","","","","1","1","15","15","0","100.00"
"Pagi","","","","","1","2","88","46","42","52.27"
"Pagi Gamlin","","","","","1","1","5","5","0","100.00"
"Paimori","","","","","1","1","10","10","0","100.00"
"Pajo","","","","","1","1","17","17","0","100.00"
"Pakam","","","","","1","3","178","142","36","79.78"
"Paksing","","","","","1","1","35","35","0","100.00"
"Pale","","","","","1","2","29","14","15","48.28"
"Pale - 8","","","","","1","1","17","7","10","41.18"
"Pame","","","","","1","1","24","24","0","100.00"
