"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Kotbarra","","","","","1","4","86","78","8","90.70"
"Kotchhal","","","","","1","8","322","182","140","56.52"
"Koteya","","","","","1","4","442","376","66","85.07"
"Kotmi","","","","","1","4","78","69","9","88.46"
"Krishanapur","","","","","1","4","120","93","27","77.50"
"Kuberpur","","","","","1","4","432","371","61","85.88"
"Kudar","","","","","1","2","262","244","18","93.13"
"Kudar","","","","","1","5","97","92","5","94.85"
"Kudaridih","","","","","1","6","380","312","68","82.11"
"Kudkel","","","","","1","4","121","104","17","85.95"
"Kulhadi","","","","","1","4","136","127","9","93.38"
"Kumdewa","","","","","1","8","363","273","90","75.21"
"Kumharta","","","","","1","5","268","242","26","90.30"
"Kundeli","","","","","1","3","52","3","49","5.77"
"Kundi Kalan","","","","","1","9","458","394","64","86.03"
"Kuniya","","","","","1","11","486","422","64","86.83"
"Kuniya Kalan","","","","","1","6","231","215","16","93.07"
"Kunkuri Kalan","","","","","1","7","441","425","16","96.37"
"Kunkuri Khurd","","","","","1","3","132","125","7","94.70"
"Kunmera","","","","","1","16","599","497","102","82.97"
"Kunni","","","","","1","6","283","195","88","68.90"
"Kusu","","","","","1","8","320","237","83","74.06"
"Kuwarpur","","","","","1","7","417","358","59","85.85"
"Labji","","","","","1","10","342","290","52","84.80"
"Labji","","","","","1","7","137","117","20","85.40"
"Lahpatra","","","","","1","7","400","288","112","72.00"
"Laigu","","","","","1","6","118","106","12","89.83"
"Lainga","","","","","1","5","326","270","56","82.82"
"Lalati","","","","","1","10","196","162","34","82.65"
"Lalati","","","","","1","1","92","78","14","84.78"
"Laleya","","","","","1","3","101","69","32","68.32"
"Lalitpur","","","","","1","18","507","434","73","85.60"
"Lalmati","","","","","1","7","262","208","54","79.39"
"Lalpur","","","","","1","2","70","53","17","75.71"
"Lamgaon","","","","","1","10","523","454","69","86.81"
"Langda Sand","","","","","1","2","63","43","20","68.25"
"Latori","","","","","1","6","604","524","80","86.75"
"Lawaidih","","","","","1","12","190","169","21","88.95"
"Laxmangarh","","","","","1","6","351","267","84","76.07"
"Libra","","","","","1","7","159","136","23","85.53"
"Lichirma","","","","","1","6","234","184","50","78.63"
"Lipangi","","","","","1","4","347","328","19","94.52"
"Losanga","","","","","1","7","268","188","80","70.15"
"Losangi","","","","","1","6","185","164","21","88.65"
"Lundra","","","","","1","4","280","253","27","90.36"
"Lurena","","","","","1","7","316","241","75","76.27"
"Maharanipur","","","","","1","3","162","111","51","68.52"
"Maheshpur","","","","","1","8","145","114","31","78.62"
"Maheshpur","","","","","1","7","357","325","32","91.04"
"Maheshpur","","","","","1","6","104","89","15","85.58"
"Mahora","","","","","1","6","323","263","60","81.42"
"Mahuatikra","","","","","1","3","134","103","31","76.87"
"Majhapara","","","","","1","4","264","248","16","93.94"
"Majhgawan","","","","","1","1","37","31","6","83.78"
"Malgawan Kalan","","","","","1","4","111","86","25","77.48"
"Malgawan Khurd","","","","","1","4","81","67","14","82.72"
"Mangari","","","","","1","18","731","611","120","83.58"
"Manik Prakashpur Alias Khukhari","","","","","1","5","245","197","48","80.41"
"Manja","","","","","1","6","230","216","14","93.91"
"Manja","","","","","1","7","305","205","100","67.21"
"Manoharpur","","","","","1","2","53","46","7","86.79"
"Manpur","","","","","1","4","161","128","33","79.50"
"Manpur","","","","","1","8","290","272","18","93.79"
"Mareya","","","","","1","7","146","113","33","77.40"
"Masga","","","","","1","2","134","131","3","97.76"
"Matringa","","","","","1","5","86","5","81","5.81"
"Mendra Kalan","","","","","1","9","518","496","22","95.75"
"Mendra Khurd","","","","","1","5","243","221","22","90.95"
"Mohanpur","","","","","1","11","347","257","90","74.06"
"Mohanpur","","","","","1","14","189","159","30","84.13"
"Motipur","","","","","1","3","170","129","41","75.88"
"Mudesa","","","","","1","5","117","105","12","89.74"
"Mudgaon","","","","","1","7","380","331","49","87.11"
"Mukundpur","","","","","1","4","215","157","58","73.02"
"Murta","","","","","1","5","50","37","13","74.00"
"Mutki","","","","","1","3","162","106","56","65.43"
"Nagam","","","","","1","7","345","315","30","91.30"
"Nakna","","","","","1","8","286","266","20","93.01"
"Namna Khurd","","","","","1","5","202","184","18","91.09"
"Nan Damali","","","","","1","11","351","266","85","75.78"
"Narayanpur","1","1","0","0","1","5","70","59","11","84.29"
"Narbadapara","","","","","1","4","205","159","46","77.56"
"Narbadapur","","","","","1","19","1542","1364","178","88.46"
"Narkalo","","","","","1","6","229","203","26","88.65"
"Naugai","","","","","1","1","117","103","14","88.03"
"Nawabandh","","","","","1","5","233","226","7","97.00"
"Nawanagar","","","","","1","6","405","354","51","87.41"
"Nawapara","","","","","1","7","218","195","23","89.45"
"Nawapara Kalan","","","","","1","4","192","156","36","81.25"
"Nawapara Khurd","","","","","1","4","101","77","24","76.24"
"Nawdiha","","","","","1","4","124","100","24","80.65"
"Naya Bandh","","","","","1","3","92","84","8","91.30"
"Nehru Nagar","","","","","1","1","303","303","0","100.00"
"Nimha","","","","","1","4","283","243","40","85.87"
"Nunera","","","","","1","8","412","380","32","92.23"
"Padouli","","","","","1","9","224","180","44","80.36"
"Pahadkorja","","","","","1","3","34","3","31","8.82"
"Paiga","","","","","1","6","233","207","26","88.84"
"Palgadhi","","","","","1","4","206","160","46","77.67"
"Palka","","","","","1","8","332","312","20","93.98"
"Pampapur(Rapa)","","","","","1","5","365","318","47","87.12"
"Pandridand","","","","","1","6","209","160","49","76.56"
"Pandripani","","","","","1","5","171","149","22","87.13"
"Pangoti","","","","","1","2","45","28","17","62.22"
"Paprenga","","","","","1","4","191","172","19","90.05"
"Parogia","","","","","1","4","69","5","64","7.25"
"Parpatiya","","","","","1","11","374","328","46","87.70"
"Parri","","","","","1","4","225","160","65","71.11"
"Parsa","","","","","1","6","631","499","132","79.08"
"Parsa","","","","","1","3","88","74","14","84.09"
"Parsa","","","","","1","10","498","454","44","91.16"
"Parsapali","","","","","1","3","81","56","25","69.14"
"Parsodi Kalan","","","","","1","7","384","321","63","83.59"
"Parsondi Khurd","","","","","1","5","231","212","19","91.77"
"Parwatipur","","","","","1","4","159","135","24","84.91"
"Pasena","","","","","1","7","199","177","22","88.94"
"Pathari","","","","","1","6","106","64","42","60.38"
"Pathrai","","","","","1","5","122","101","21","82.79"
"Pathrai","","","","","1","6","174","164","10","94.25"
"Patkura","","","","","1","8","297","231","66","77.78"
"Patora","","","","","1","8","523","484","39","92.54"
"Patradih","","","","","1","4","148","134","14","90.54"
"Pendarkhi","","","","","1","8","167","17","150","10.18"
"Pent","","","","","1","10","325","268","57","82.46"
"Petla","","","","","1","30","834","685","149","82.13"
"Phungi","","","","","1","2","52","39","13","75.00"
"Pidiya","","","","","1","9","272","210","62","77.21"
"Pipar Khar","","","","","1","3","163","123","40","75.46"
"Podiya","","","","","1","7","160","146","14","91.25"
"Poksari","","","","","1","15","637","586","51","91.99"
"Pondi","","","","","1","6","153","135","18","88.24"
"Pondi Khurd","","","","","1","6","247","230","17","93.12"
"Pondikala","","","","","1","6","353","304","49","86.12"
"Potka","","","","","1","5","384","225","159","58.59"
"Pratapgarh","","","","","1","9","366","320","46","87.43"
"Pratappur","","","","","1","7","168","118","50","70.24"
"Puhputra","","","","","1","9","785","570","215","72.61"
"Purkela","","","","","1","6","199","185","14","92.96"
"Puta","","","","","1","9","204","150","54","73.53"
"Puta","","","","","1","8","261","193","68","73.95"
"Radhapur","","","","","1","14","381","295","86","77.43"
"Raghunathpur","","","","","1","4","236","218","18","92.37"
"Raghupur","","","","","1","6","206","183","23","88.83"
"Rai Kalan","","","","","1","4","144","120","24","83.33"
"Rai Khurd","","","","","1","6","292","237","55","81.16"
"Raikera","","","","","1","8","602","510","92","84.72"
"Rajapur","","","","","1","6","301","204","97","67.77"
"Rajauti","","","","","1","12","451","418","33","92.68"
"Rajbandh","","","","","1","2","108","102","6","94.44"
"Rajkheta","","","","","1","6","141","87","54","61.70"
