MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
32,KERALA,594,Thrissur,5656,Mukundapuram,627926,Madayikonam (CT),4872,4872
32,KERALA,594,Thrissur,5656,Mukundapuram,627927,Kallettumkara (CT),4963,4963
32,KERALA,594,Thrissur,5656,Mukundapuram,627928,Pullur (CT),3784,3784
32,KERALA,594,Thrissur,5656,Mukundapuram,627929,Manavalassery (CT),10,10
32,KERALA,594,Thrissur,5656,Mukundapuram,627930,Edathirinji (CT),3172,3172
32,KERALA,594,Thrissur,5656,Mukundapuram,627931,Vellookkara (CT),3971,3971
32,KERALA,594,Thrissur,5656,Mukundapuram,627932,Vadakkumkara (CT),4809,4809
32,KERALA,594,Thrissur,5656,Mukundapuram,627933,Poomangalam (CT),2762,2762
32,KERALA,594,Thrissur,5656,Mukundapuram,627934,Padiyur (CT),2227,2227
32,KERALA,594,Thrissur,5656,Mukundapuram,627935,Thekkumkara (CT),3833,3833
32,KERALA,594,Thrissur,5656,Mukundapuram,627936,Muringur Vadakkummuri (CT),1278,1278
32,KERALA,594,Thrissur,5656,Mukundapuram,627937,Koratty (CT),4575,4575
32,KERALA,594,Thrissur,5656,Mukundapuram,627938,Kallur Vadakkummuri (CT),6399,6399
32,KERALA,594,Thrissur,5656,Mukundapuram,627939,Vadama (CT),9364,9364
32,KERALA,594,Thrissur,5656,Mukundapuram,627940,Kallur Thekkummuri (CT),4804,4804
32,KERALA,595,Ernakulam,5657,Kunnathunad,627941,Kodanad,3940,3940
32,KERALA,595,Ernakulam,5657,Kunnathunad,627942,Kombanad,4247,4247
32,KERALA,595,Ernakulam,5657,Kunnathunad,627943,Vengoor,3541,3541
32,KERALA,595,Ernakulam,5657,Kunnathunad,627944,Vengoor West,2575,2575
32,KERALA,595,Ernakulam,5657,Kunnathunad,627945,Asamannoor,4409,4409
32,KERALA,595,Ernakulam,5657,Kunnathunad,627946,Rayamangalam,4598,4598
32,KERALA,595,Ernakulam,5657,Kunnathunad,627947,Arakapady,7563,7563
32,KERALA,595,Ernakulam,5657,Kunnathunad,627948,Irapuram ,3967,3967
32,KERALA,595,Ernakulam,5657,Kunnathunad,627949,Mazhuvannoor,1029,1029
32,KERALA,595,Ernakulam,5657,Kunnathunad,627950,Pattimattom ,3435,3435
32,KERALA,595,Ernakulam,5657,Kunnathunad,627951,Kizhakkambalam,8953,8953
32,KERALA,595,Ernakulam,5657,Kunnathunad,627952,Vadavukode,330,330
32,KERALA,595,Ernakulam,5657,Kunnathunad,627953,Aikaranad North,2137,2137
32,KERALA,595,Ernakulam,5657,Kunnathunad,627954,Aikaranad South,1687,1687
32,KERALA,595,Ernakulam,5657,Kunnathunad,627955,Thiruvaniyoor,1773,1773
32,KERALA,595,Ernakulam,5657,Kunnathunad,627956,Koovappady (CT),4214,4214
32,KERALA,595,Ernakulam,5657,Kunnathunad,627957,Chelamattom (CT),4720,4720
32,KERALA,595,Ernakulam,5657,Kunnathunad,627958,Marampilly (CT),6343,6343
32,KERALA,595,Ernakulam,5657,Kunnathunad,627959,Vazhakulam (CT),7435,7435
32,KERALA,595,Ernakulam,5657,Kunnathunad,627960,Vengola (CT),7570,7570
32,KERALA,595,Ernakulam,5657,Kunnathunad,627961,Perumbavoor (CT),5535,5535
32,KERALA,595,Ernakulam,5657,Kunnathunad,627962,Kunnathunad (CT),5420,5420
32,KERALA,595,Ernakulam,5657,Kunnathunad,627963,Puthencruz (CT),2198,2198
32,KERALA,595,Ernakulam,5658,Aluva,627964,Parakkadavu,4773,4773
32,KERALA,595,Ernakulam,5658,Aluva,627965,Karukutty,10020,10020
32,KERALA,595,Ernakulam,5658,Aluva,627966,Mookkannoor,3008,3008
32,KERALA,595,Ernakulam,5658,Aluva,627967,Ayyampuzha,5023,5023
32,KERALA,595,Ernakulam,5658,Aluva,627968,Manjapra,6021,6021
32,KERALA,595,Ernakulam,5658,Aluva,627969,Malayattoor,6028,6028
32,KERALA,595,Ernakulam,5658,Aluva,627970,Thuravoor,4009,4009
32,KERALA,595,Ernakulam,5658,Aluva,627971,Kalady (CT),20019,20019
32,KERALA,595,Ernakulam,5658,Aluva,627972,Mattoor (CT),2013,2013
32,KERALA,595,Ernakulam,5658,Aluva,627973,Vadakkumbhagom (CT),3028,3028
32,KERALA,595,Ernakulam,5658,Aluva,627974,Chowwara (CT),3691,3691
32,KERALA,595,Ernakulam,5658,Aluva,627976,Chengamanad (CT),7307,7307
32,KERALA,595,Ernakulam,5658,Aluva,627977,Kizhakkumbhagom (CT),5004,5004
32,KERALA,595,Ernakulam,5658,Aluva,627978,Thekkumbhagom (CT),1008,1008
32,KERALA,595,Ernakulam,5658,Aluva,627979,Edathala (CT),18469,18469
32,KERALA,595,Ernakulam,5658,Aluva,627980,Choornikkara (CT),8633,8633
32,KERALA,595,Ernakulam,5659,Paravur,627981,Kunnukara,29959,29959
32,KERALA,595,Ernakulam,5659,Paravur,627982,Ezhikkara,31621,31621
32,KERALA,595,Ernakulam,5659,Paravur,627983,Puthenvelikkara (CT),14012,14012
32,KERALA,595,Ernakulam,5659,Paravur,627984,Chendamangalam (CT),7659,7659
32,KERALA,595,Ernakulam,5659,Paravur,627985,Moothakunnam (CT),16416,16416
32,KERALA,595,Ernakulam,5659,Paravur,627986,Vadakkekara (CT),6262,6262
32,KERALA,595,Ernakulam,5659,Paravur,627987,Karumalloor (CT),7208,7208
32,KERALA,595,Ernakulam,5659,Paravur,627988,Kadungalloor (CT),9564,9564
32,KERALA,595,Ernakulam,5659,Paravur,627989,Alangad (CT),11807,11807
32,KERALA,595,Ernakulam,5659,Paravur,627990,Kottuvally (CT),10875,10875
32,KERALA,595,Ernakulam,5659,Paravur,627991,Varappuzha (CT),6752,6752
32,KERALA,595,Ernakulam,5659,Paravur,627992,Eloor (CT),7910,7910
32,KERALA,595,Ernakulam,5659,Paravur,645601,Kedamangalam (OG) (Part),5829,5829
32,KERALA,595,Ernakulam,5660,Kochi,627993,Kuzhuppilly,6101,6101
32,KERALA,595,Ernakulam,5660,Kochi,627994,Pallippuram,9166,9166
32,KERALA,595,Ernakulam,5660,Kochi,627995,Edavanakkad,9648,9648
32,KERALA,595,Ernakulam,5660,Kochi,627996,Nayarambalam,7059,7059
32,KERALA,595,Ernakulam,5660,Kochi,627997,Chellanam,3452,3452
32,KERALA,595,Ernakulam,5660,Kochi,627998,Njarackal (CT),8465,8465
32,KERALA,595,Ernakulam,5660,Kochi,627999,Elamkunnapuzha (CT),8568,8568
32,KERALA,595,Ernakulam,5660,Kochi,628000,Puthuvype (CT),6589,6589
32,KERALA,595,Ernakulam,5660,Kochi,628001,Kumbalangy (CT),10052,10052
32,KERALA,595,Ernakulam,5660,Kochi,645602,Cheriyakadavu (OG) (Part),1975,1975
32,KERALA,595,Ernakulam,5661,Kanayannur,628002,Thrikkakara North (Part),3252,3252
32,KERALA,595,Ernakulam,5661,Kanayannur,628003,Edakkattuvayal,1101,1101
32,KERALA,595,Ernakulam,5661,Kanayannur,628004,Kaippattur,714,714
32,KERALA,595,Ernakulam,5661,Kanayannur,628005,Kulayettikara,651,651
32,KERALA,595,Ernakulam,5661,Kanayannur,628006,Keecherry,693,693
32,KERALA,595,Ernakulam,5661,Kanayannur,628007,Kakkanad (CT),6425,6425
32,KERALA,595,Ernakulam,5661,Kanayannur,628008,Vazhakkala (CT),12768,12768
32,KERALA,595,Ernakulam,5661,Kanayannur,628009,Cheranallur (CT),7625,7625
32,KERALA,595,Ernakulam,5661,Kanayannur,628010,Kadamakkudy (CT),4032,4032
32,KERALA,595,Ernakulam,5661,Kanayannur,628011,Mulavukad (CT),5320,5320
32,KERALA,595,Ernakulam,5661,Kanayannur,628012,Thiruvankulam (CT),5944,5944
32,KERALA,595,Ernakulam,5661,Kanayannur,628013,Kanayannur (CT),1260,1260
32,KERALA,595,Ernakulam,5661,Kanayannur,628014,Kureekkad (CT),3461,3461
32,KERALA,595,Ernakulam,5661,Kanayannur,628015,Maradu (CT),11072,11072
32,KERALA,595,Ernakulam,5661,Kanayannur,628016,Kumbalam (CT),7218,7218
32,KERALA,595,Ernakulam,5661,Kanayannur,628019,Amballur (CT),909,909
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628020,Valakam,6806,6806
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628021,Mulavoor,6236,6236
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628022,Enanalloor ,507,507
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628023,Kalloorkkad ,3157,3157
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628024,Manjalloor,6278,6278
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628025,Muvattupuzha (Part),7176,7176
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628026,Arakuzha,6417,6417
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628027,Marady (Part),6564,6564
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628028,Memury,3802,3802
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628029,Ramamangalam,3867,3867
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628030,Maneed,4136,4136
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628031,Piravom,4514,4514
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628032,Onakkoor,4012,4012
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628033,Thirumarady,4320,4320
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628034,Palakkuzha,4047,4047
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628035,Koothattukulam,4404,4404
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628036,Elanji,4172,4172
32,KERALA,595,Ernakulam,5662,Muvattupuzha,628037,Velloorkunnam (CT),6805,6805
32,KERALA,595,Ernakulam,5663,Kothamangalam,628038,Thrikkariyoor (Part),4261,4261
32,KERALA,595,Ernakulam,5663,Kothamangalam,628039,Kottappady,5258,5258
32,KERALA,595,Ernakulam,5663,Kothamangalam,628040,Pindimana,5212,5212
32,KERALA,595,Ernakulam,5663,Kothamangalam,628041,Kuttampuzha,5669,5669
32,KERALA,595,Ernakulam,5663,Kothamangalam,628042,Keerampara,7087,7087
32,KERALA,595,Ernakulam,5663,Kothamangalam,628043,Kuttamangalam,8573,8573
32,KERALA,595,Ernakulam,5663,Kothamangalam,628044,Neriamangalam ,6468,6468
32,KERALA,595,Ernakulam,5663,Kothamangalam,628047,Varappetty,6511,6511
32,KERALA,595,Ernakulam,5663,Kothamangalam,628048,Eramalloor (CT),7201,7201
32,KERALA,596,Idukki ,5664,Devikulam,628049,Marayoor,8130,8130
32,KERALA,596,Idukki ,5664,Devikulam,628050,Keezhanthoor,2500,2500
32,KERALA,596,Idukki ,5664,Devikulam,628051,Kanthalloor,6150,6150
32,KERALA,596,Idukki ,5664,Devikulam,628052,Kottakamboor,2900,2608
32,KERALA,596,Idukki ,5664,Devikulam,628053,Vattavada,4525,4525
32,KERALA,596,Idukki ,5664,Devikulam,628055,Mankulam,7866,7866
32,KERALA,596,Idukki ,5664,Devikulam,628057,Anaviratty,938,886
32,KERALA,596,Idukki ,5664,Devikulam,628058,Pallivasal,1032,951
32,KERALA,596,Idukki ,5664,Devikulam,628059,Kunjithanny,1459,1296
32,KERALA,596,Idukki ,5664,Devikulam,628060,Vellathuval,1878,1878
32,KERALA,596,Idukki ,5665,Udumbanchola,628062,Rajakkad ,1962,1899
32,KERALA,596,Idukki ,5665,Udumbanchola,628063,Baisonvally,1885,1885
32,KERALA,596,Idukki ,5665,Udumbanchola,628064,Chinnakanal,6065,5958
